player_id,name,position,date_of_birth,nationality,shirt_number,team_id,team_name,competition_id
63304,Balázs Tóth,Goalkeeper,1997-09-04,Hungary,,59,Blackburn Rovers FC,2016
176839,Felix Goddard,Goalkeeper,2004-03-09,England,,59,Blackburn Rovers FC,2016
249270,Nicholas Michalski,Goalkeeper,2007-03-14,England,,59,Blackburn Rovers FC,2016
45447,Yuri Ribeiro,Defence,1997-01-24,Portugal,,59,Blackburn Rovers FC,2016
76249,Lewis Miller,Defence,2000-08-24,Australia,,59,Blackburn Rovers FC,2016
141910,Ryoya Morishita,Defence,1997-04-11,Japan,,59,Blackburn Rovers FC,2016
176797,Connor O'Riordan,Defence,2003-10-19,Ireland,,59,Blackburn Rovers FC,2016
218273,Moussa Baradji,Defence,1990-01-21,France,,59,Blackburn Rovers FC,2016
218489,Tom Atcheson,Defence,2006-09-22,Northern Ireland,,59,Blackburn Rovers FC,2016
272666,Matty Litherland,Defence,,England,,59,Blackburn Rovers FC,2016
274055,George Pratt,Defence,2003-09-17,England,,59,Blackburn Rovers FC,2016
160459,Sidnei Tavares,Midfield,2001-09-29,Cape Verde Islands,,59,Blackburn Rovers FC,2016
168660,Taylor Gardner-Hickman,Midfield,2001-12-30,England,,59,Blackburn Rovers FC,2016
170820,Dion De Neve,Midfield,2001-06-12,Belgium,,59,Blackburn Rovers FC,2016
171510,Jake Garrett,Midfield,2003-03-10,England,,59,Blackburn Rovers FC,2016
177177,Ryan Alebiosu,Midfield,2001-12-17,Nigeria,,59,Blackburn Rovers FC,2016
190959,Kristi Montgomery,Midfield,2004-05-31,Scotland,,59,Blackburn Rovers FC,2016
245188,Axel Henriksson,Midfield,2002-04-16,Sweden,,59,Blackburn Rovers FC,2016
274867,Frank Vare,Midfield,2007-09-12,England,,59,Blackburn Rovers FC,2016
282513,Lorenze Mullarkey-Matthews,Midfield,,England,,59,Blackburn Rovers FC,2016
290060,Nathan Dlamini,Midfield,,England,,59,Blackburn Rovers FC,2016
24319,Mathias Jørgensen,Offence,2000-09-20,Denmark,,59,Blackburn Rovers FC,2016
102314,Augustus Kargbo,Offence,1999-08-24,Sierra Leone,,59,Blackburn Rovers FC,2016
202863,Andri Guðjohnsen,Offence,2002-01-29,Iceland,,59,Blackburn Rovers FC,2016
215241,Aodhan Doherty,Offence,2006-05-03,Northern Ireland,,59,Blackburn Rovers FC,2016
250640,Igor Tyjon,Offence,2008-03-20,England,,59,Blackburn Rovers FC,2016
293875,Joseph Valentine,Offence,2008-06-04,England,,59,Blackburn Rovers FC,2016
167657,Eiran Cashin,Centre-Back,2001-11-09,Ireland,,59,Blackburn Rovers FC,2016
141765,Hayden Carter,Centre-Back,1999-12-17,England,,59,Blackburn Rovers FC,2016
99708,Yuki Ohashi,Centre-Forward,1996-07-27,Japan,,59,Blackburn Rovers FC,2016
37955,Sondre Tronstad,Central Midfield,1995-08-26,Norway,,59,Blackburn Rovers FC,2016
36914,Sean McLoughlin,Centre-Back,1996-11-13,Ireland,,59,Blackburn Rovers FC,2016
11601,Todd Cantwell,Attacking Midfield,1998-02-27,England,,59,Blackburn Rovers FC,2016
8226,Oladapo Afolayan,Right Winger,1998-02-12,England,,59,Blackburn Rovers FC,2016
8092,Nathan Redmond,Right Winger,1994-03-06,England,,59,Blackburn Rovers FC,2016
5842,Scott Wharton,Centre-Back,1997-10-03,England,,59,Blackburn Rovers FC,2016
5739,Harry Pickering,Left-Back,1998-12-29,England,,59,Blackburn Rovers FC,2016
4355,Ryan Hedges,Right Winger,1995-07-08,Wales,,59,Blackburn Rovers FC,2016
4160,Adam Forshaw,Central Midfield,1991-10-08,England,,59,Blackburn Rovers FC,2016
102441,Daniel Grimshaw,Goalkeeper,1998-01-16,England,,68,Norwich City FC,2016
135580,Daniel Barden,Goalkeeper,2001-01-02,Wales,,68,Norwich City FC,2016
172267,Vladan Kovacevic,Goalkeeper,1998-04-11,Bosnia-Herzegovina,,68,Norwich City FC,2016
172915,Louie Moulden,Goalkeeper,2002-01-06,England,,68,Norwich City FC,2016
202809,Vicente Reyes,Goalkeeper,2003-11-19,Chile,,68,Norwich City FC,2016
103208,José Cordoba,Defence,2001-06-03,Panama,,68,Norwich City FC,2016
210742,Lucien Mahovo,Defence,2005-06-07,England,,68,Norwich City FC,2016
272833,Ruairi McConville,Defence,2005-05-01,Northern Ireland,,68,Norwich City FC,2016
286262,Theodore Adelusi,Defence,2007-05-09,England,,68,Norwich City FC,2016
34494,Kenny McLean,Midfield,1992-01-08,Scotland,,68,Norwich City FC,2016
115362,Pelle Mattsson,Midfield,2001-08-04,Denmark,,68,Norwich City FC,2016
141826,Anis Ben Slimane,Midfield,2001-03-16,Tunisia,,68,Norwich City FC,2016
154085,Matěj Jurásek,Midfield,2003-08-30,Czech Republic,,68,Norwich City FC,2016
180405,Emiliano Marcondes,Midfield,1995-03-09,Denmark,,68,Norwich City FC,2016
181976,Ali Ahmed,Midfield,2000-10-10,Canada,,68,Norwich City FC,2016
263744,Gabriel Forsyth,Midfield,2006-08-04,Scotland,,68,Norwich City FC,2016
294726,Zach Baumann,Midfield,2007-01-02,England,,68,Norwich City FC,2016
141451,Mohamed Toure,Offence,2004-03-26,Australia,,68,Norwich City FC,2016
145327,Mathias Kvistgaarden,Offence,2002-04-15,Denmark,,68,Norwich City FC,2016
171826,Jovon Makama,Offence,2004-02-01,England,,68,Norwich City FC,2016
183487,Oscar Schwartau,Offence,2006-05-17,Denmark,,68,Norwich City FC,2016
277704,Errol Mundle-Smith,Offence,2006-03-19,England,,68,Norwich City FC,2016
148136,Mirko Topić,Defensive Midfield,2001-02-05,Serbia,,68,Norwich City FC,2016
138015,Edmond-Paris Maghoma,Central Midfield,2001-05-08,England,,68,Norwich City FC,2016
135344,Liam Gibbs,Central Midfield,2002-12-16,England,,68,Norwich City FC,2016
125987,Benjamin Chrisene,Left-Back,2004-01-12,England,,68,Norwich City FC,2016
70093,Jakov Medić,Centre-Back,1998-09-07,Croatia,,68,Norwich City FC,2016
8265,Shane Duffy,Centre-Back,1992-01-01,Ireland,,68,Norwich City FC,2016
8145,Jeffrey Schlupp,Left Midfield,1992-12-23,Ghana,,68,Norwich City FC,2016
8022,Sam Field,Defensive Midfield,1998-05-08,England,,68,Norwich City FC,2016
6276,Harry Darling,Centre-Back,1999-08-08,England,,68,Norwich City FC,2016
5620,Jack Stacey,Right-Back,1996-04-06,England,,68,Norwich City FC,2016
245445,Jacob Wright,Defensive Midfield,2005-09-21,England,,68,Norwich City FC,2016
220073,Ante Crnac,Centre-Forward,2003-12-17,Croatia,,68,Norwich City FC,2016
210754,Kellen Fisher,Right-Back,2001-11-22,England,,68,Norwich City FC,2016
210150,Harry Amass,Left-Back,2007-03-16,England,,68,Norwich City FC,2016
206125,Pape Diallo,Left Winger,2004-06-25,Senegal,,68,Norwich City FC,2016
180756,Amankwah Forson,Central Midfield,2002-12-31,Ghana,,68,Norwich City FC,2016
179720,Tony Springett,Right Winger,2002-09-22,Ireland,,68,Norwich City FC,2016
8059,Ben Hamer,Goalkeeper,1987-11-20,England,,69,Queens Park Rangers FC,2016
16925,Paul Nardi,Goalkeeper,1994-05-18,France,,69,Queens Park Rangers FC,2016
124670,Joe Walsh,Goalkeeper,2002-04-01,England,,69,Queens Park Rangers FC,2016
245354,Matteo Salamon,Goalkeeper,2004-02-18,England,,69,Queens Park Rangers FC,2016
172890,Amadou Salif Mbengue,Defence,2002-01-05,Senegal,,69,Queens Park Rangers FC,2016
188774,Ziyad Larkeche,Defence,2002-09-19,France,,69,Queens Park Rangers FC,2016
206728,Esquerdinha,Defence,2006-02-28,Brazil,,69,Queens Park Rangers FC,2016
218370,Kealey Adamson,Defence,2003-02-17,Australia,,69,Queens Park Rangers FC,2016
282515,Noah McCann,Defence,2005-09-01,Scotland,,69,Queens Park Rangers FC,2016
283107,Jaiden Putman,Defence,,England,,69,Queens Park Rangers FC,2016
283113,Jake Leahy,Defence,2006-01-17,England,,69,Queens Park Rangers FC,2016
283119,Tylon Smith,Defence,2005-05-09,South Africa,,69,Queens Park Rangers FC,2016
126909,Kwame Poku,Midfield,2001-08-11,Ghana,,69,Queens Park Rangers FC,2016
175887,Harvey Vale,Midfield,2003-09-11,Ireland,,69,Queens Park Rangers FC,2016
189582,Isak Alemayehu Mulugeta,Midfield,2006-10-11,Sweden,,69,Queens Park Rangers FC,2016
213803,Justin Obikwu,Midfield,,Trinidad & Tobago,,69,Queens Park Rangers FC,2016
218055,Jaylan Pearman,Midfield,2006-04-18,Australia,,69,Queens Park Rangers FC,2016
270286,Kieran Morgan,Midfield,2006-03-17,England,,69,Queens Park Rangers FC,2016
283104,Teddy Tarbotton,Midfield,,England,,69,Queens Park Rangers FC,2016
97286,Rumarn Burrell,Offence,2000-12-16,Jamaica,,69,Queens Park Rangers FC,2016
245317,Richard Kone,Offence,2003-07-13,Ivory Coast,,69,Queens Park Rangers FC,2016
261802,Cian Dillon,Offence,2006-04-04,Ireland,,69,Queens Park Rangers FC,2016
283105,Kalen Brunson,Offence,,Bermuda,,69,Queens Park Rangers FC,2016
283106,Ashley Trujillo,Offence,,Colombia,,69,Queens Park Rangers FC,2016
294315,Leon Scarlett,Offence,2009-08-16,Wales,,69,Queens Park Rangers FC,2016
167655,Jonathan Varane,Central Midfield,2001-09-09,France,,69,Queens Park Rangers FC,2016
141661,Ronnie Edwards,Centre-Back,2003-03-28,England,,69,Queens Park Rangers FC,2016
118793,Karamoko Dembélé,Attacking Midfield,2003-02-22,England,,69,Queens Park Rangers FC,2016
73159,Koki Saito,Left Winger,2001-08-10,Japan,,69,Queens Park Rangers FC,2016
26375,Jimmy Dunne,Centre-Back,1997-10-19,Ireland,,69,Queens Park Rangers FC,2016
24214,Nicolas Madsen,Central Midfield,2000-03-17,Denmark,,69,Queens Park Rangers FC,2016
8234,Steve Cook,Centre-Back,1991-04-19,England,,69,Queens Park Rangers FC,2016
7922,Isaac Hayden,Defensive Midfield,1995-03-22,Jamaica,,69,Queens Park Rangers FC,2016
4305,Rhys Norrington-Davies,Left-Back,1999-04-22,Wales,,69,Queens Park Rangers FC,2016
4052,Jake Clarke-Salter,Centre-Back,1997-09-22,England,,69,Queens Park Rangers FC,2016
4037,Paul Smyth,Right Winger,1997-09-10,Northern Ireland,,69,Queens Park Rangers FC,2016
4029,Ilias Chair,Attacking Midfield,1997-10-30,Morocco,,69,Queens Park Rangers FC,2016
218038,Daniel Bennie,Left Winger,2006-04-13,Australia,,69,Queens Park Rangers FC,2016
214399,Rayan Kolli,Right Winger,2005-02-10,Algeria,,69,Queens Park Rangers FC,2016
36680,Gavin Bazunu,Goalkeeper,2002-02-20,Ireland,,70,Stoke City FC,2016
149732,Viktor Johansson,Goalkeeper,1998-09-14,Sweden,,70,Stoke City FC,2016
213249,Frank Fielding,Goalkeeper,1988-04-04,England,,70,Stoke City FC,2016
215367,Tommy Simkin,Goalkeeper,2004-12-08,England,,70,Stoke City FC,2016
137512,Eric Bocat,Defence,1999-07-16,France,,70,Stoke City FC,2016
184267,Maksym Taloverov,Defence,2000-06-28,Ukraine,,70,Stoke City FC,2016
278189,Jake Griffin,Defence,2005-12-30,Ireland,,70,Stoke City FC,2016
282512,Jaden Mears,Defence,2006-05-01,England,,70,Stoke City FC,2016
287849,Sydney Agina,Defence,2007-08-31,Kenya,,70,Stoke City FC,2016
290179,Josh Bickerton,Defence,2005-09-25,England,,70,Stoke City FC,2016
292446,Pijus Otegbayo,Defence,2007-08-22,Ireland,,70,Stoke City FC,2016
121,Steven N'Zonzi,Midfield,1988-12-15,France,,70,Stoke City FC,2016
154087,Tomas Rigo,Midfield,2002-07-03,Slovakia,,70,Stoke City FC,2016
217655,Joon-ho Bae,Midfield,2003-08-21,South Korea,,70,Stoke City FC,2016
265511,William Smith,Midfield,2005-11-30,England,,70,Stoke City FC,2016
287851,Gabriel Gartside-Kelly,Midfield,2006-12-07,Ireland,,70,Stoke City FC,2016
178570,Milan Smit,Offence,2003-02-13,Netherlands,,70,Stoke City FC,2016
179712,Jesurun Rak-Sakyi,Offence,2002-10-05,England,,70,Stoke City FC,2016
270474,Chinonso Chibueze,Offence,2006-01-28,England,,70,Stoke City FC,2016
273360,Ato Ampah,Offence,2006-04-22,England,,70,Stoke City FC,2016
292732,Jerome Osei Kyremeh,Offence,,England,,70,Stoke City FC,2016
170630,Lamine Cissé,Right Winger,2003-02-15,France,,70,Stoke City FC,2016
170618,Bosun Lawal,Centre-Back,2003-05-30,Ireland,,70,Stoke City FC,2016
156804,Junior Tchamadeu,Right-Back,2003-12-22,Cameroon,,70,Stoke City FC,2016
150634,Million Manhoef,Right Winger,2002-01-03,Netherlands,,70,Stoke City FC,2016
141907,Tatsuki Seko,Central Midfield,1997-12-22,Japan,,70,Stoke City FC,2016
140290,Róbert Boženík,Centre-Forward,1999-11-18,Slovakia,,70,Stoke City FC,2016
26444,Sorba Thomas,Right Winger,1999-08-22,Wales,,70,Stoke City FC,2016
11363,Ben Pearson,Defensive Midfield,1995-01-04,England,,70,Stoke City FC,2016
8201,Aaron Cresswell,Left-Back,1989-12-15,England,,70,Stoke City FC,2016
6185,Ben Wilmot,Centre-Back,1999-11-04,England,,70,Stoke City FC,2016
4218,Lewis Baker,Central Midfield,1995-04-25,England,,70,Stoke City FC,2016
4207,Ben Gibson,Centre-Back,1993-01-15,England,,70,Stoke City FC,2016
4129,Sam Gallagher,Centre-Forward,1995-09-15,England,,70,Stoke City FC,2016
187380,Divin Mubama,Centre-Forward,2004-10-25,England,,70,Stoke City FC,2016
176838,Ashley Phillips,Centre-Back,2005-06-26,England,,70,Stoke City FC,2016
4833,Andy Fisher,Goalkeeper,1998-02-12,England,,72,Swansea City AFC,2016
5828,Paul Farman,Goalkeeper,1989-11-02,England,,72,Swansea City AFC,2016
37144,Lawrence Vigouroux,Goalkeeper,1993-11-19,Chile,,72,Swansea City AFC,2016
5432,Cameron Burgess,Defence,1995-10-21,Australia,,72,Swansea City AFC,2016
213682,Ricardo Santos,Defence,1995-06-18,Cape Verde Islands,,72,Swansea City AFC,2016
136351,Ethan Galbraith,Midfield,2001-05-11,Northern Ireland,,72,Swansea City AFC,2016
156513,Marko Stamenic,Midfield,2002-02-19,New Zealand,,72,Swansea City AFC,2016
170343,Leo Walta,Midfield,2003-06-24,Finland,,72,Swansea City AFC,2016
250209,Aimar Govea,Midfield,2006-06-08,Ecuador,,72,Swansea City AFC,2016
262331,Daniel Watts,Midfield,2005-12-16,Wales,,72,Swansea City AFC,2016
294727,Thomas Woodward,Midfield,2007-02-27,Wales,,72,Swansea City AFC,2016
125561,Adam Idah,Offence,2001-02-11,Ireland,,72,Swansea City AFC,2016
150532,Zeidane Inoussa,Offence,2002-05-13,Sweden,,72,Swansea City AFC,2016
188216,Melker Widell,Offence,2002-04-19,Sweden,,72,Swansea City AFC,2016
261683,Ji-sung Eom,Offence,2002-05-09,South Korea,,72,Swansea City AFC,2016
246670,Malick Yalcouyé,Central Midfield,2005-11-18,Mali,,72,Swansea City AFC,2016
227036,Sam Parker,Right-Back,2006-07-07,Wales,,72,Swansea City AFC,2016
213296,Gustavo Gomes,Left Winger,2005-11-20,Brazil,,72,Swansea City AFC,2016
189625,Ishe Samuels-Smith,Left-Back,2006-06-05,England,,72,Swansea City AFC,2016
183151,Zan Vipotnik,Centre-Forward,2002-03-18,Slovenia,,72,Swansea City AFC,2016
181526,Ronald,Right Winger,2001-06-14,Brazil,,72,Swansea City AFC,2016
154747,Oliver Cooper,Attacking Midfield,1999-12-14,Wales,,72,Swansea City AFC,2016
118836,Gonçalo Franco,Central Midfield,2000-11-17,Portugal,,72,Swansea City AFC,2016
82151,Liam Cullen,Centre-Forward,1999-04-23,Wales,,72,Swansea City AFC,2016
59089,Benjamin Cabango,Centre-Back,2000-05-30,Wales,,72,Swansea City AFC,2016
8141,Joel Ward,Right-Back,1989-10-29,England,,72,Swansea City AFC,2016
6383,Josh Tymon,Left-Back,1999-05-22,England,,72,Swansea City AFC,2016
6041,Josh Key,Right-Back,1999-11-19,England,,72,Swansea City AFC,2016
4896,Jay Fulton,Central Midfield,1994-04-04,Scotland,,72,Swansea City AFC,2016
147455,Joshua Griffiths,Goalkeeper,2001-09-05,England,,74,West Bromwich Albion FC,2016
167566,Max O'Leary,Goalkeeper,1996-10-10,Ireland,,74,West Bromwich Albion FC,2016
285528,Joe Wallis,Goalkeeper,2005-06-07,New Zealand,,74,West Bromwich Albion FC,2016
140424,George Campbell,Defence,2001-06-22,USA,,74,West Bromwich Albion FC,2016
262500,Danny Imray,Defence,2003-07-27,England,,74,West Bromwich Albion FC,2016
264338,Mo Diomande,Defence,2006-02-16,Italy,,74,West Bromwich Albion FC,2016
264341,Idrissa Dauda Amihere,Defence,2008-01-08,Italy,,74,West Bromwich Albion FC,2016
283115,Alex Williams,Defence,2005-01-02,Wales,,74,West Bromwich Albion FC,2016
290136,Noah Dupont,Defence,2007-10-18,New Zealand,,74,West Bromwich Albion FC,2016
5073,Krystian Bielik,Midfield,1998-01-04,Poland,,74,West Bromwich Albion FC,2016
166548,Isaac Price,Midfield,2003-09-26,Northern Ireland,,74,West Bromwich Albion FC,2016
228006,Harry Whitwell,Midfield,2005-11-16,England,,74,West Bromwich Albion FC,2016
245402,Kevin Mfuamba,Midfield,2006-08-25,England,,74,West Bromwich Albion FC,2016
270633,Jamaldeen Jimoh,Midfield,2006-10-02,England,,74,West Bromwich Albion FC,2016
273841,Oliver Bostock,Midfield,2007-02-20,Wales,,74,West Bromwich Albion FC,2016
295048,Souleyman Mandey,Midfield,2006-02-06,Austria,,74,West Bromwich Albion FC,2016
38373,Aune Heggebø,Offence,2001-07-29,Norway,,74,West Bromwich Albion FC,2016
213241,Karlan Grant,Offence,1997-09-18,England,,74,West Bromwich Albion FC,2016
246710,Tammer Bany,Offence,2003-10-19,Denmark,,74,West Bromwich Albion FC,2016
264337,Eseosa Sule,Offence,2006-04-01,Nigeria,,74,West Bromwich Albion FC,2016
140423,Daryl Dike,Centre-Forward,2000-06-03,USA,,74,West Bromwich Albion FC,2016
125215,Nathaniel Phillips,Centre-Back,1997-03-21,England,,74,West Bromwich Albion FC,2016
74701,Ousmane Diakité,Defensive Midfield,2000-07-25,Mali,,74,West Bromwich Albion FC,2016
8276,Jayson Molumby,Central Midfield,1999-08-06,Ireland,,74,West Bromwich Albion FC,2016
8043,Charlie Taylor,Left-Back,1993-09-18,England,,74,West Bromwich Albion FC,2016
5514,Alex Mowatt,Central Midfield,1995-02-13,England,,74,West Bromwich Albion FC,2016
5230,Callum Styles,Left Midfield,2000-03-28,Hungary,,74,West Bromwich Albion FC,2016
4427,Chris Mepham,Centre-Back,1997-11-05,Wales,,74,West Bromwich Albion FC,2016
4380,Jed Wallace,Right Winger,1994-03-26,England,,74,West Bromwich Albion FC,2016
4072,Josh Maja,Centre-Forward,1998-12-27,Nigeria,,74,West Bromwich Albion FC,2016
206825,Alfie Gilchrist,Centre-Back,2003-11-28,England,,74,West Bromwich Albion FC,2016
180842,Mikey Johnston,Left Winger,1999-04-19,Ireland,,74,West Bromwich Albion FC,2016
6300,Dillon Phillips,Goalkeeper,1995-06-11,England,,322,Hull City AFC,2016
16577,Ivor Pandur,Goalkeeper,2000-03-25,Croatia,,322,Hull City AFC,2016
291715,Archie Howard,Goalkeeper,2006-12-02,England,,322,Hull City AFC,2016
189610,James Debayo,Defence,2005-07-11,England,,322,Hull City AFC,2016
245449,Stan Ashbee,Defence,2006-11-28,Ireland,,322,Hull City AFC,2016
247257,Noad Wadsworth,Defence,2005-02-06,England,,322,Hull City AFC,2016
282510,Cathal McCarthy,Defence,2006-08-31,Ireland,,322,Hull City AFC,2016
288884,Calvin Okike,Defence,,Nigeria,,322,Hull City AFC,2016
4315,John Lundstram,Midfield,1994-02-18,England,,322,Hull City AFC,2016
11306,Kieran Dowell,Midfield,1997-10-10,England,,322,Hull City AFC,2016
30102,Amir Hadžiahmetović,Midfield,1997-03-08,Bosnia-Herzegovina,,322,Hull City AFC,2016
204504,Darko Gyabi,Midfield,2004-02-18,England,,322,Hull City AFC,2016
213246,Matt Crooks,Midfield,1994-01-20,England,,322,Hull City AFC,2016
246218,Nathan Tinsdale,Midfield,2004-12-20,England,,322,Hull City AFC,2016
285165,Aidon Shehu,Midfield,,Albania,,322,Hull City AFC,2016
37963,Babajide Akintola,Offence,1996-01-13,Nigeria,,322,Hull City AFC,2016
110807,Liam Millar,Offence,1999-09-27,Canada,,322,Hull City AFC,2016
149911,Kyle Joseph,Offence,2001-09-10,Scotland,,322,Hull City AFC,2016
147780,Cody Drameh,Right-Back,2001-12-08,England,,322,Hull City AFC,2016
82148,Ryan John Giles,Left-Back,2000-01-26,England,,322,Hull City AFC,2016
80761,Joe Gelhardt,Centre-Forward,2002-05-04,England,,322,Hull City AFC,2016
6451,Semi Ajayi,Centre-Back,1993-11-09,Nigeria,,322,Hull City AFC,2016
5605,Akin Famewo,Centre-Back,1998-11-09,England,,322,Hull City AFC,2016
5322,Lewie Coyle,Right-Back,1995-10-15,England,,322,Hull City AFC,2016
4425,John Egan,Centre-Back,1992-10-20,Ireland,,322,Hull City AFC,2016
4359,Oliver McBurnie,Centre-Forward,1996-06-04,Scotland,,322,Hull City AFC,2016
4309,Regan Slater,Central Midfield,1999-09-11,England,,322,Hull City AFC,2016
4058,Paddy McNair,Centre-Back,1995-04-27,Northern Ireland,,322,Hull City AFC,2016
248734,Toby Collyer,Defensive Midfield,2004-01-03,England,,322,Hull City AFC,2016
246949,Yu Hirakawa,Right Winger,2001-01-03,Japan,,322,Hull City AFC,2016
244989,Lewis Koumas,Centre-Forward,2005-09-19,Wales,,322,Hull City AFC,2016
213072,Mohamed Belloumi,Right Winger,2002-06-01,Algeria,,322,Hull City AFC,2016
189278,Charlie Hughes,Centre-Back,2003-10-16,England,,322,Hull City AFC,2016
150364,Matty Jacob,Left-Back,2001-06-03,England,,322,Hull City AFC,2016
147914,Eliot Matazo,Central Midfield,2002-02-15,Belgium,,322,Hull City AFC,2016
4361,Jordan Archer,Goalkeeper,1993-04-12,Scotland,,325,Portsmouth FC,2016
6082,Ben Killip,Goalkeeper,1995-11-24,England,,325,Portsmouth FC,2016
10701,Nicolas Schmid,Goalkeeper,1997-02-22,Austria,,325,Portsmouth FC,2016
124651,Josef Bursik,Goalkeeper,2000-07-12,England,,325,Portsmouth FC,2016
221832,Madiodio Dia,Defence,2004-01-15,Senegal,,325,Portsmouth FC,2016
264267,Harry Clout,Defence,2006-08-30,England,,325,Portsmouth FC,2016
273598,Michael Ani,Defence,,England,,325,Portsmouth FC,2016
289162,Ashton Sizer,Defence,2008-08-27,England,,325,Portsmouth FC,2016
5819,Keshi Anderson,Midfield,1995-04-06,England,,325,Portsmouth FC,2016
34990,Luke le Roux,Midfield,2000-03-10,South Africa,,325,Portsmouth FC,2016
146092,Márk Kosznovszky,Midfield,2002-04-17,Hungary,,325,Portsmouth FC,2016
176737,Adrian Segecic,Midfield,2004-06-01,Australia,,325,Portsmouth FC,2016
218365,Hayden Matthews,Midfield,2004-06-19,Australia,,325,Portsmouth FC,2016
260993,Reuben Swann,Midfield,2006-01-26,England,,325,Portsmouth FC,2016
283117,Fraser Thomas,Midfield,,England,,325,Portsmouth FC,2016
291069,Chinedu Agu,Midfield,2007-11-02,England,,325,Portsmouth FC,2016
4931,Conor Chaplin,Offence,1997-02-16,England,,325,Portsmouth FC,2016
178618,Mackenzie Kirk,Offence,2004-02-06,Scotland,,325,Portsmouth FC,2016
190997,Thomas Waddingham,Offence,2005-04-05,Australia,,325,Portsmouth FC,2016
191772,Gustavo Caballero,Offence,2001-09-21,Paraguay,,325,Portsmouth FC,2016
210697,Millenic Alli,Offence,2000-02-06,Ireland,,325,Portsmouth FC,2016
247375,Franco Umeh,Offence,2005-01-26,Ireland,,325,Portsmouth FC,2016
274022,Tayo Singerr,Offence,,England,,325,Portsmouth FC,2016
283114,Nathaniel Chioma,Offence,,England,,325,Portsmouth FC,2016
127875,Terry Devlin,Central Midfield,2003-11-06,Northern Ireland,,325,Portsmouth FC,2016
48352,Colby Bishop,Centre-Forward,1990-11-04,England,,325,Portsmouth FC,2016
14631,Ebou Adams,Central Midfield,1996-01-15,Gambia,,325,Portsmouth FC,2016
8180,Jordan Williams,Right-Back,1999-10-22,England,,325,Portsmouth FC,2016
8067,Josh Knight,Centre-Back,1997-09-07,England,,325,Portsmouth FC,2016
6344,Regan Poole,Centre-Back,1998-06-18,Wales,,325,Portsmouth FC,2016
5552,Jacob Brown,Centre-Forward,1998-04-10,Scotland,,325,Portsmouth FC,2016
5091,Connor Ogilvie,Left-Back,1996-02-14,England,,325,Portsmouth FC,2016
4397,Marlon Pack,Central Midfield,1991-03-25,England,,325,Portsmouth FC,2016
4275,John Swift,Central Midfield,1995-06-23,England,,325,Portsmouth FC,2016
4240,Andre Dozzell,Central Midfield,1999-05-02,England,,325,Portsmouth FC,2016
4155,Conor Shaughnessy,Centre-Back,1996-06-30,Ireland,,325,Portsmouth FC,2016
4004,Josh Murphy,Left Winger,1995-02-24,England,,325,Portsmouth FC,2016
191090,Ibane Bowat,Centre-Back,2002-09-15,Scotland,,325,Portsmouth FC,2016
175883,Harvey Blair,Right Winger,2003-09-14,England,,325,Portsmouth FC,2016
161270,Aji Alese,Centre-Back,2001-01-17,England,,325,Portsmouth FC,2016
150935,Florian Bianchini,Right Winger,2001-06-25,France,,325,Portsmouth FC,2016
149170,Zak Swanson,Right-Back,2000-09-28,England,,325,Portsmouth FC,2016
5832,Ryan Allsop,Goalkeeper,1992-06-17,England,,332,Birmingham City FC,2016
191362,James Beadle,Goalkeeper,2004-07-16,England,,332,Birmingham City FC,2016
245422,Brad Mayo,Goalkeeper,2004-09-15,England,,332,Birmingham City FC,2016
7125,Kai Wagner,Defence,1997-02-15,Germany,,332,Birmingham City FC,2016
58201,Tomoki Iwata,Defence,1997-04-07,Japan,,332,Birmingham City FC,2016
98870,Jonathan Panzo,Defence,2000-10-25,England,,332,Birmingham City FC,2016
102317,Lee Buchanan,Defence,2001-03-07,England,,332,Birmingham City FC,2016
128238,Alex Cochrane,Defence,2000-04-21,England,,332,Birmingham City FC,2016
136347,Ethan Laird,Defence,2001-08-05,England,,332,Birmingham City FC,2016
137712,Christoph Klarer,Defence,2000-06-14,Austria,,332,Birmingham City FC,2016
290181,Billy Burrell,Defence,2007-01-20,Ireland,,332,Birmingham City FC,2016
4031,Bright Osayi-Samuel,Midfield,1997-12-31,Nigeria,,332,Birmingham City FC,2016
8072,Demarai Gray,Midfield,1996-06-28,Jamaica,,332,Birmingham City FC,2016
189752,Seung-Ho Paik,Midfield,1997-03-17,South Korea,,332,Birmingham City FC,2016
270923,Zaid Betteka,Midfield,,England,,332,Birmingham City FC,2016
176016,August Priske,Offence,2004-03-23,Denmark,,332,Birmingham City FC,2016
290607,Briar Bateman,Offence,2006-09-05,England,,332,Birmingham City FC,2016
293642,Aurelien Gurnier,Offence,2007-01-01,England,,332,Birmingham City FC,2016
213404,Carlos Vicente,Right Winger,1999-04-23,Spain,,332,Birmingham City FC,2016
205531,Ibrahim Osman,Left Winger,2004-12-14,Ghana,,332,Birmingham City FC,2016
178361,Jhon Solis,Central Midfield,2004-03-10,Colombia,,332,Birmingham City FC,2016
172581,Tommy Doyle,Central Midfield,2001-10-17,England,,332,Birmingham City FC,2016
137475,Jay Stansfield,Centre-Forward,2002-11-24,England,,332,Birmingham City FC,2016
44804,Kanya Fujimoto,Attacking Midfield,1999-07-01,Japan,,332,Birmingham City FC,2016
44345,Kyogo Furuhashi,Centre-Forward,1995-01-20,Japan,,332,Birmingham City FC,2016
16076,Patrick Roberts,Right Winger,1997-02-05,England,,332,Birmingham City FC,2016
