Model,Scenario,Region,ESP Indicator Name,Unit of Entry,2000,2005,2010,2011,2015,2020,2025,2030,2035,2040,2045,2050
GC,Consumer Activism,World,Industry|Energy Use by Fuel|Gases,EJ/yr,,,,"27,23324608","28,56643624","29,36292719","30,13644174","30,71327174","31,07423525","31,39045654","31,48054391","31,47636699"
GC,Consumer Activism,World,Industry|Energy Use by Fuel|Heat,EJ/yr,,,,"5,310102447","5,506202755","5,557621466","5,599870535","5,616915205","5,583294762","5,541759825","5,456777828","5,353954813"
GC,Consumer Activism,World,Industry|Energy Use by Fuel|Liquids,EJ/yr,,,,"30,8095069","32,39315818","33,84927436","35,3011225","36,5524199","37,40496362","38,20351133","38,52049633","38,70195919"
GC,Consumer Activism,World,Industry|Energy Use by Fuel|Solids,EJ/yr,,,,"50,70935181","52,50365063","51,99807028","51,41223992","50,74082544","49,72019711","48,70530906","47,53131913","46,09734257"
GC,Consumer Activism,World,Population and Economy|Population|Rural,Million,,,,"3334,640055","3367,497109","3378,7341","3377,639284","3366,778825","3349,212258","3323,274066","3277,51405","3212,333436"
GC,Consumer Activism,World,Population and Economy|Population|Total,Million,,,,"6966,439712","7324,782","7716,749","8083,413","8424,937","8743,447","9038,687","9308,438","9550,945"
GC,Consumer Activism,World,Population and Economy|Population|Urban,Million,,,,"3631,799657","3957,284891","4338,0149","4705,773716","5058,158175","5394,234742","5715,412934","6030,92395","6338,611564"
GC,Consumer Activism,World,Transportation|Energy use by freight|Aviation,EJ/yr,,,,"0,68685556","0,815726254","0,934848645","1,008799986","1,062492144","1,039705712","0,99252916","0,935791667","0,873549338"
GC,Consumer Activism,World,Transportation|Energy use by freight|Rail,EJ/yr,,,,"1,891519073","2,106139743","2,393869566","2,561815778","2,58652181","2,509576738","2,375211757","2,209907005","2,044979909"
GC,Consumer Activism,World,Transportation|Energy use by freight|Road,EJ/yr,,,,"28,3863585","32,81452223","36,86418372","39,03761273","39,19452037","37,67210907","35,41916276","32,91258413","30,50042952"
GC,Consumer Activism,World,Transportation|Energy use by freight|Water,EJ/yr,,,,"9,498632857","11,01634111","12,04446325","12,39956141","12,44229786","11,6159213","10,57929637","9,514609198","8,473729694"
GC,Consumer Activism,World,Transportation|Energy use by fuel|Electricity,EJ/yr,,,,"1,622172314","2,422339626","4,447704389","6,591215992","8,765504847","10,85287584","12,85247964","14,73436779","16,66520248"
GC,Consumer Activism,World,Transportation|Energy use by fuel|Gases,EJ/yr,,,,"0,347199536","0,800253955","2,293312901","3,916459336","5,492762586","6,869206732","8,025095248","8,948075623","9,695809863"
GC,Consumer Activism,World,Transportation|Energy use by fuel|Hydrogen,EJ/yr,,,,"0,0000000684","0,147368791","1,682829565","3,462730449","5,363942843","7,27714341","9,375078201","11,89493192","14,68993112"
GC,Consumer Activism,World,Transportation|Energy use by fuel|Liquids,EJ/yr,,,,"98,39054842","107,2375947","108,4464055","104,9765436","98,4819717","89,03385671","78,55751192","67,5869683","57,02953107"
GC,Consumer Activism,World,Transportation|Energy use by fuel|Solids,EJ/yr,,,,0,0,0,0,0,0,0,0,0
GC,Consumer Activism,World,Transportation|Energy use by passenger|Aviation,EJ/yr,,,,"11,20078367","11,80057723","11,59372791","11,36029116","11,11110874","10,85696501","10,62269115","10,46958964","10,39294777"
GC,Consumer Activism,World,Transportation|Energy use by passenger|Rail,EJ/yr,,,,"0,750919137","0,782441265","0,825967549","0,853261037","0,882546752","0,906023942","0,927743417","0,942046578","0,968406196"
GC,Consumer Activism,World,Transportation|Energy use by passenger|Road,EJ/yr,,,,"47,94485154","51,27180922","52,21319168","51,72560728","50,8246943","49,43278091","47,89353039","46,17981541","44,8264321"
GC,Consumer Activism,World,Transportation|Energy use by passenger|Water,EJ/yr,,,,0,0,0,0,0,0,0,0,0
GC,Consumer Activism,World,Transportation|Energy use by Sub-Sector|Aviation,EJ/yr,,,,"11,88763923","12,61630349","12,52857656","12,36909114","12,17360089","11,89667072","11,61522031","11,4053813","11,26649711"
GC,Consumer Activism,World,Transportation|Energy use by Sub-Sector|Rail,EJ/yr,,,,"2,64243821","2,888581008","3,219837115","3,415076815","3,469068562","3,41560068","3,302955174","3,151953582","3,013386105"
GC,Consumer Activism,World,Transportation|Energy use by Sub-Sector|Road,EJ/yr,,,,"76,33121004","84,08633145","89,07737539","90,76322001","90,01921467","87,10488998","83,31269315","79,09239954","75,32686162"
GC,Consumer Activism,World,Transportation|Energy use by Sub-Sector|Water,EJ/yr,,,,"9,498632857","11,01634111","12,04446325","12,39956141","12,44229786","11,6159213","10,57929637","9,514609198","8,473729694"
GC,Consumer Reluctance,World,"Agriculture, Land Use and Forestry|Agriculture emissions|CH4",Mt CO2e/yr,"2470,8588","2616,717875","2674,2039","3385,68715","3556,7119","3752,9195","3960,11515","4180,44925","4427,220125","4702,043725","4979,2775","5295,264525"
GC,Consumer Reluctance,World,"Agriculture, Land Use and Forestry|Agriculture emissions|CO2",Mt CO2e/yr,0,0,0,0,0,0,0,0,0,0,0,0
GC,Consumer Reluctance,World,"Agriculture, Land Use and Forestry|Agriculture emissions|N2O",Mt CO2e/yr,"2,876063858","3,107136634","3,257449026","2,11900797","2,170410586","2,223028744","2,297921806","2,374029814","2,451299128","2,531224218","2,616383678","2,70618419"
GC,Consumer Reluctance,World,"Agriculture, Land Use and Forestry|Land Cover|Cropland",million Ha/yr,"1482,390376","1502,982067","1497,960839","1503,03019","1493,304524","1441,529478","1390,978779","1344,432451","1303,844229","1268,145919","1231,94605","1200,770592"
GC,Consumer Reluctance,World,"Agriculture, Land Use and Forestry|Land Cover|Energy Crops",million Ha/yr,"86,8","92,4","97,067",98,98,"128,270924","187,5872814","237,7007489","269,3043824","285,017567","308,4397647","313,2238396"
GC,Consumer Reluctance,World,"Agriculture, Land Use and Forestry|Land Cover|Forest",million Ha/yr,"4085,1686","4060,9648","4033,05952","4027,47833","3999,201889","4085,779297","4151,621752","4212,460933","4262,069461","4303,902457","4351,816173","4390,296951"
GC,Consumer Reluctance,World,"Agriculture, Land Use and Forestry|Land Cover|Other",million Ha/yr,"4000,82565","4033,21538","4093,59327","4080,91162","4097,896275","4117,281893","4136,242749","4153,766612","4169,706066","4184,118826","4197,529036","4209,150922"
GC,Consumer Reluctance,World,"Agriculture, Land Use and Forestry|Land Cover|Pasture",million Ha/yr,"3417,6424","3388,2637","3358,24029","3362,679","3383,696452","3299,237548","3205,668578","3123,738395","3067,175001","3030,914371","2982,368116","2958,656835"
GC,Consumer Reluctance,World,"Agriculture, Land Use and Forestry|Land Cover|Total",million Ha/yr,,,,"13072,09914","13072,09914","13072,09914","13072,09914","13072,09914","13072,09914","13072,09914","13072,09914","13072,09914"
GC,Consumer Reluctance,World,Buildings|Energy Use by Fuel|Biomass,EJ/yr,,,,"21,54205008","20,13743481","17,49713621","14,9207903","12,59632036","10,78594759","9,149615944","7,948261859","6,845257889"
GC,Consumer Reluctance,World,Buildings|Energy Use by Fuel|District heat,EJ/yr,,,,"5,601306146","5,890769318","6,552396717","7,19797476","7,790895474","8,275837357","8,641726486","8,826543088","8,823970036"
GC,Consumer Reluctance,World,Buildings|Energy Use by Fuel|Electricity,EJ/yr,,,,"36,79584225","41,36281316","46,0519706","50,68100554","55,09272365","59,05560084","62,60777258","65,50016666","67,80384958"
GC,Consumer Reluctance,World,Buildings|Energy Use by Fuel|Liquids,EJ/yr,,,,"9,286178142","9,877945884","8,945184863","7,942981855","6,876567083","5,755160246","4,627989293","3,506881271","2,428534461"
GC,Consumer Reluctance,World,Buildings|Energy Use by Fuel|Natural Gas,EJ/yr,,,,"22,00838897","24,04536699","23,55841491","22,96002778","22,2281286","21,32536984","20,34907997","19,26295728","18,15230816"
GC,Consumer Reluctance,World,Buildings|Energy Use by Fuel|Solids,EJ/yr,,,,"15,0606567","15,83330409","14,14049084","12,41899818","10,65887316","8,885512152","7,134342864","5,43668546","3,796051774"
GC,Consumer Reluctance,World,Climate and Health Impacts|Temperature|Global Warming High Estimate,degree C,,,,,,"2,587923406","2,633276341","2,704237052","2,800249924","2,893120052","2,980408925","3,058673383"
GC,Consumer Reluctance,World,Climate and Health Impacts|Temperature|Global Warming Low Estimate,degree C,,,,,,"0,812130466","0,782094424","0,78411312","0,820933832","0,86551379","0,916788287","0,971375718"
GC,Consumer Reluctance,World,Electricity|Capacity by technology|Gases w/o CCS,GW,,,,"1450,733384","1427,073177","1510,603086","1484,14066","1378,597516","1307,12028","1156,923323","770,4654804","197,4503599"
GC,Consumer Reluctance,World,Electricity|Capacity by technology|Geothermal,GW,,,,"11,43","14,5","21,8","34,1","53,7",94,"147,7",207,"253,9"
GC,Consumer Reluctance,World,Electricity|Capacity by technology|Hydro,GW,,,,970,1350,1480,1551,"1623,5",1696,1793,"1892,9","1995,7"
GC,Consumer Reluctance,World,Electricity|Capacity by technology|Liquid w/o CCS,GW,,,,"383,2069416","364,4899415","453,6953255","553,857577","450,4584906","362,3515433","335,1907984","215,2771195","29,17520967"
GC,Consumer Reluctance,World,Electricity|Capacity by technology|Marine,GW,,,,"0,527","1,1","3,7","12,8","28,2","51,2","85,6","130,8",195
GC,Consumer Reluctance,World,Electricity|Capacity by technology|Nuclear,GW,,,,364,415,510,585,660,735,817,920,1030
GC,Consumer Reluctance,World,Electricity|Capacity by technology|Solar,GW,,,,"71,29",173,"278,46","398,83","591,58","812,85","1148,26","1577,17","2204,31"
GC,Consumer Reluctance,World,Electricity|Capacity by technology|Solid w/o CCS,GW,,,,"1875,467893","1844,880633","1916,618535","1819,650777","1714,875033","1365,726529","1103,762573","605,4235861","143,6507591"
GC,Consumer Reluctance,World,Electricity|Capacity by technology|Storage,GW,,,,120,"123,6","189,03","232,65","291,93","360,8","443,95","553,96","680,9"
GC,Consumer Reluctance,World,Electricity|Capacity by technology|Wind,GW,,,,"237,67",414,"755,9","945,4","1408,9","1875,5","2341,5",3184,"3992,1"
GC,Consumer Reluctance,World,Electricity|Generation by technology|Gases w/o CCS,EJ/yr,"9,8646876","13,20507","17,210952","18,62880491","18,3249852","19,51738899","19,84572767","18,53916008","17,29212532","15,00399594","9,117765541","2,0637904"
GC,Consumer Reluctance,World,Electricity|Generation by technology|Geothermal,EJ/yr,"0,1867716","0,2097468","0,2452896","0,263313459","0,334037196","0,51596676","0,80708562","1,355714496","2,37313152","3,728846016","5,55255972","6,810603444"
GC,Consumer Reluctance,World,Electricity|Generation by technology|Hydro,EJ/yr,"9,433656","10,5463116","12,389958","13,16267496","18,3191868","20,08325664","21,04671017","22,03051835","23,01432653","24,33059402","25,68621385","27,081186"
GC,Consumer Reluctance,World,Electricity|Generation by technology|Liquid w/o CCS,EJ/yr,"4,320846","4,1088132","3,4785432","4,075051073","4,008590513","5,166367675","5,103187116","4,390853703","3,795832386","3,000799189","1,430237732","0,213495559"
GC,Consumer Reluctance,World,Electricity|Generation by technology|Marine,EJ/yr,,,,"0,001995703","0,004165603","0,014011574","0,080787456","0,22248108","0,40393728","0,727244892","1,238320224","1,8461196"
GC,Consumer Reluctance,World,Electricity|Generation by technology|Natural gas (nonpeaker),EJ/yr,,,,"11,3062802","11,12188454","12,57454275","13,52730495","12,80982413","11,94817258","10,78745647","6,810826236","1,589794278"
GC,Consumer Reluctance,World,Electricity|Generation by technology|Natural gas (peaker),EJ/yr,,,,"6,087997029","5,98870706","5,64943225","5,003249777","4,500749018","4,198006582","3,222227257","1,702706559","0,337229089"
GC,Consumer Reluctance,World,Electricity|Generation by technology|Nuclear,EJ/yr,"9,3262428","9,9646272","9,9226368","8,730094464","9,95326704","12,23172576","14,7689568","16,6624128","19,7156106","21,91517532","24,6780432","27,6286788"
GC,Consumer Reluctance,World,Electricity|Generation by technology|Solar,EJ/yr,,,,"0,227498738","0,55856952","1,430158874","2,206649401","4,251313642","5,758315272","8,089853875","13,91982068","19,22733563"
GC,Consumer Reluctance,World,Electricity|Generation by technology|Solid w/o CCS,EJ/yr,"22,2185448","27,2447424","32,5517508","35,51115935","34,93200304","32,72032861","31,75316427","25,85724958","21,0879577","15,33741808","7,329968376","1,280973352"
GC,Consumer Reluctance,World,Electricity|Generation by technology|Wind,EJ/yr,,,,"1,585412799","2,781486864","5,115707863","7,375863175","12,40955284","17,00837877","23,31254585","32,0637839","40,23530885"
GC,Consumer Reluctance,World,Emissions|GHG Emissions by gas with LULUCF|CH4,Mt CO2e/yr,"6492,589872","7002,405255","7410,080598","7300,691613","7567,177512","7820,574547","8014,851514","8164,601872","8305,853318","8454,963056","8487,714695","8610,377488"
GC,Consumer Reluctance,World,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,"30290,3098","33666,49002","37032,73612","40170,10526","41674,4713","36455,50499","34687,73513","30371,62128","25486,97043","20083,60693","13902,52067","8441,068799"
GC,Consumer Reluctance,World,Emissions|GHG Emissions by gas with LULUCF|N2O,Mt CO2e/yr,"3180,486669","3405,302127","3569,492162","2412,802861","2487,640991","2560,024737","2629,164618","2668,302243","2690,835175","2719,992493","2738,155512","2764,499127"
GC,Consumer Reluctance,World,Emissions|GHG Emissions by Sector|Agriculture,Mt CO2e/yr,"5423,769715","5798,450564","5998,801407","5811,749702","6055,849011","6330,241121","6637,18744","6960,455052","7315,421838","7705,29147","8102,611856","8549,012959"
GC,Consumer Reluctance,World,Emissions|GHG Emissions by Sector|Fossil Fuel Consumption,Mt CO2e/yr,"24432,52774","28227,3105","31283,7798","33454,24707","34268,09729","34378,99001","32941,99261","29196,92833","24852,92622","20561,57177","14530,62347","9504,284106"
GC,Consumer Reluctance,World,Emissions|GHG Emissions by Sector|Fugitive Emissions from Fuels,Mt CO2e/yr,"2015,095427","2279,699986","2486,504393","1985,596979","2026,442259","2045,805261","2002,008438","1905,022968","1773,646259","1617,705243","1350,742554","1126,752324"
GC,Consumer Reluctance,World,Emissions|GHG Emissions by Sector|Land Use and Forestry,Mt CO2e/yr,"5740,712","5006,499","4917,927","4649,531","5243,29008","-265,96967","-744,176972","-1207,595739","-1621,89081","-2588,025142","-2588,370183","-2837,84418"
GC,Consumer Reluctance,World,Emissions|GHG Emissions by Sector|Other,Mt CO2e/yr,0,0,0,0,0,0,0,0,0,0,0,0
GC,Consumer Reluctance,World,Emissions|GHG Emissions by Sector|Waste,Mt CO2e/yr,"1299,417512","1378,810375","1471,362711","1471,362711","1499,864594","1507,423734","1506,064479","1499,452455","1490,719339","1479,857899","1461,98083","1443,534634"
GC,Consumer Reluctance,World,Emissions|Total GHG Emissions|Including LULUCF,Mt CO2e/yr,"39963,38634","44074,1974","48012,30888","49883,59974","51729,28981","46836,10427","45331,75127","41204,5254","36483,65892","31258,56248","25128,39088","19815,94541"
GC,Consumer Reluctance,World,Energy|Final Energy|Coal,EJ/yr,,,,"161,2927012","160,8383586","153,4666448","145,2046353","136,1895705","121,0382304","105,9585746","76,84017306","58,75384088"
GC,Consumer Reluctance,World,Energy|Final Energy|Gaseous Biomass,EJ/yr,,,,"3,013698657","3,744901884","4,453376239","5,201987442","5,999838109","6,86081197","7,788198585","8,751913462","9,792745408"
GC,Consumer Reluctance,World,Energy|Final Energy|Gases,EJ/yr,,,,"119,8703122","122,1303273","126,0911452","125,8064804","120,3851582","118,0698696","110,0709071","97,42727108","82,01705579"
GC,Consumer Reluctance,World,Energy|Final Energy|Hydrogen,EJ/yr,,,,"0,0000000684","0,148036924","0,401888743","0,706470144","1,006392167","1,277752567","1,544899732","1,812833046","2,07107041"
GC,Consumer Reluctance,World,Energy|Final Energy|Liquid Biomass,EJ/yr,,,,"3,8","4,088016474","6,821074169","12,42825897","19,26659366","26,3101448","33,1489791","42,25925663","50,09983353"
GC,Consumer Reluctance,World,Energy|Final Energy|Oil,EJ/yr,,,,"178,0749523","189,5673619","201,5874184","200,8186028","193,2285179","175,9474583","163,0636952","144,7560275","129,2237912"
GC,Consumer Reluctance,World,Energy|Final Energy|Solid Biomass,EJ/yr,,,,"42,64841002","41,6880592","42,52448891","46,02291705","49,73014114","52,7104999","54,43985018","57,34101178","58,21334853"
GC,Consumer Reluctance,World,Energy|Final Energy|Total,EJ/yr,"294,0978097","329,7391041","365,7894785","372,4125965","396,6373261","417,9608264","432,8297555","445,6919548","453,655629","460,1317556","465,029363","469,1590464"
GC,Consumer Reluctance,World,Energy|Final Energy Use by Sector|Buildings,EJ/yr,"99,817678","108,462211","116,897329","116,2880554","123,9521073","125,9446049","127,696911","129,130994","130,1350208","130,5726614","130,2985923","129,163888"
GC,Consumer Reluctance,World,Energy|Final Energy Use by Sector|Greenhouse Gas Removal,EJ/yr,0,0,0,0,0,0,0,0,0,0,0,0
GC,Consumer Reluctance,World,Energy|Final Energy Use by Sector|Industry,EJ/yr,"105,120642","120,321511","137,987563","143,3476208","149,3936936","158,4327665","165,5587519","173,9410512","181,4047971","189,7840309","198,3959719","207,2229394"
GC,Consumer Reluctance,World,Energy|Final Energy Use by Sector|Other,EJ/yr,"9,567384","11,61567","12,64839","12,417","12,67838956","12,68042133","12,6064246","12,52801517","12,41858542","12,31607885","12,19072951","12,08221754"
GC,Consumer Reluctance,World,Energy|Final Energy Use by Sector|Transportation,EJ/yr,"79,59210571","89,33971209","98,25619647","100,3599203","110,6131357","120,9030337","126,967668","130,0918945","129,6972257","127,4589844","124,1440693","120,6900015"
GC,Consumer Reluctance,World,Energy|Primary Energy Use|Biomass,EJ/yr,"43,24484074","47,20029634","54,22172151","54,95978749","55,38558305","60,9984907","73,07638737","86,4642178","98,82051183","109,1968991","123,1229886","133,0804833"
GC,Consumer Reluctance,World,Energy|Primary Energy Use|Coal,EJ/yr,"98,72034811","124,5046719","150,5360609","161,2927012","160,8383586","153,4666448","145,2046353","136,1895705","121,0382304","105,9585746","76,84017306","58,75384088"
GC,Consumer Reluctance,World,Energy|Primary Energy Use|Environmental Heat,EJ/yr,"0,0302848","0,03805726","0,04253198","4,838497587","5,562427699","6,823993225","8,094462428","9,337160313","10,49271243","11,54891957","12,43695092","13,14807587"
GC,Consumer Reluctance,World,Energy|Primary Energy Use|Gas,EJ/yr,"86,75456712","99,02950624","114,7229084","119,8703122","122,1303273","126,0911452","125,8064804","120,3851582","118,0698696","110,0709071","97,42727108","82,01705579"
GC,Consumer Reluctance,World,Energy|Primary Energy Use|Geothermal,EJ/yr,"2,18215057","2,25915872","2,70416419","2,633134586","3,31352392","5,067287059","7,848286835","13,05470614","22,63109577","35,21953806","51,94785517","63,11958706"
GC,Consumer Reluctance,World,Energy|Primary Energy Use|Hydro,EJ/yr,"9,43535406","10,54820994","12,39218819","13,16267496","18,3191868","20,08325664","21,04671017","22,03051835","23,01432653","24,33059402","25,68621385","27,081186"
GC,Consumer Reluctance,World,Energy|Primary Energy Use|Nuclear,EJ/yr,"28,28553115","30,22180524","30,10136047","26,46285075","29,71312807","35,835775","42,47911856","47,06575201","54,70895982","59,75979332","66,14864317","72,81857879"
GC,Consumer Reluctance,World,Energy|Primary Energy Use|Oil,EJ/yr,"156,7437775","171,7832732","175,9194101","178,0749523","189,5673619","201,5874184","200,8186028","193,2285179","175,9474583","163,0636952","144,7560275","129,2237912"
GC,Consumer Reluctance,World,Energy|Primary Energy Use|Solar,EJ/yr,,,,"0,247976114","0,660226571","2,622430827","4,307981355","8,30976191","10,63973288","14,58211116","23,94712022","31,5891356"
GC,Consumer Reluctance,World,Energy|Primary Energy Use|Total,EJ/yr,,,,"563,1302957","588,2757764","617,7061613","636,1393158","648,6973971","652,7752136","657,7708229","655,6153477","652,9131629"
GC,Consumer Reluctance,World,Energy|Primary Energy Use|Wind,EJ/yr,,,,"1,585412799","2,781486864","5,115707863","7,375863175","12,40955284","17,00837877","23,31254585","32,0637839","40,23530885"
GC,Consumer Reluctance,World,Energy|Secondary Energy|Electricity,EJ/yr,"55,475226","65,6970696","77,1697044","82,18600546","89,38670281","97,48633976","105,2563026","113,9037201","121,8628948","129,7515333","136,649228","143,7501676"
GC,Consumer Reluctance,World,Energy|Secondary Energy|Gaseous Biomass,EJ/yr,,,,"3,013698657","3,744901884","4,453376239","5,201987442","5,999838109","6,86081197","7,788198585","8,751913462","9,792745408"
GC,Consumer Reluctance,World,Energy|Secondary Energy|Liquefied Biomass,EJ/yr,,,,"3,8","4,088016474","6,821074169","12,42825897","19,26659366","26,3101448","33,1489791","42,25925663","50,09983353"
GC,Consumer Reluctance,World,Energy|Secondary Energy|Solid Biomass,EJ/yr,,,,"42,64841002","41,6880592","42,52448891","46,02291705","49,73014114","52,7104999","54,43985018","57,34101178","58,21334853"
GC,Consumer Reluctance,World,Industry|Energy demand by sub-sector|Aluminium,EJ/yr,,,,"4,391030189","4,822864458","5,46878164","6,153290292","6,878783388","7,597129351","8,407537947","9,261759517","10,2177853"
GC,Consumer Reluctance,World,Industry|Energy demand by sub-sector|Cement,EJ/yr,,,,"10,6003796","10,89585797","11,03790234","10,80895733","10,77484354","10,72622721","10,63776045","10,49351771","10,39702359"
GC,Consumer Reluctance,World,Industry|Energy demand by sub-sector|Chemicals,EJ/yr,,,,"39,80890585","42,03014202","46,71003785","51,5688869","56,85783091","62,04785435","67,92392326","73,90245753","80,44440947"
GC,Consumer Reluctance,World,Industry|Energy demand by sub-sector|Iron and Steel,EJ/yr,,,,"31,44202386","32,78003582","34,77470879","36,03896529","37,74840416","39,0310454","40,57243806","42,47114075","43,9932113"
GC,Consumer Reluctance,World,Industry|Energy demand by sub-sector|Other,EJ/yr,,,,"44,35126743","45,61637137","46,68655618","46,63179977","46,72629275","46,54180218","46,29064661","45,91306516","45,44860328"
GC,Consumer Reluctance,World,Industry|Energy demand by sub-sector|Pulp and paper,EJ/yr,,,,"6,611365905","6,842248004","7,286289272","7,68138223","8,11353089","8,489952739","8,888990835","9,230255316","9,584715062"
GC,Consumer Reluctance,World,Industry|Energy Use by Fuel|Electricity,EJ/yr,,,,"29,28541353","30,42424578","31,7694704","32,7247685","34,72453307","36,56537628","38,56637662","40,60182005","42,70829252"
GC,Consumer Reluctance,World,Industry|Energy Use by Fuel|Gases,EJ/yr,,,,"27,23324608","28,56643624","30,72331428","32,60001785","34,31796037","35,89309478","37,60799947","39,283794","41,0373429"
GC,Consumer Reluctance,World,Industry|Energy Use by Fuel|Heat,EJ/yr,,,,"5,310102447","5,506202755","5,818619101","6,048988856","6,275237803","6,460002833","6,670495139","6,869712591","7,077259266"
GC,Consumer Reluctance,World,Industry|Energy Use by Fuel|Liquids,EJ/yr,,,,"30,8095069","32,39315818","35,45389982","38,40926665","41,51645779","44,4944456","47,89252579","51,41119587","55,21528242"
GC,Consumer Reluctance,World,Industry|Energy Use by Fuel|Solids,EJ/yr,,,,"50,70935181","52,50365063","54,66746287","55,77571004","56,88461557","57,51968331","58,29207582","59,16122779","59,76620719"
GC,Consumer Reluctance,World,Population and Economy|Population|Rural,Million,,,,"3334,640055","3367,497109","3378,7341","3377,639284","3366,778825","3349,212258","3323,274066","3277,51405","3212,333436"
GC,Consumer Reluctance,World,Population and Economy|Population|Total,Million,,,,"6966,439712","7324,782","7716,749","8083,413","8424,937","8743,447","9038,687","9308,438","9550,945"
GC,Consumer Reluctance,World,Population and Economy|Population|Urban,Million,,,,"3631,799657","3957,284891","4338,0149","4705,773716","5058,158175","5394,234742","5715,412934","6030,92395","6338,611564"
GC,Consumer Reluctance,World,Transportation|Energy use by freight|Aviation,EJ/yr,,,,"0,68685556","0,815726254","0,957400833","1,057850661","1,140587383","1,142393961","1,116021906","1,07660427","1,028104891"
GC,Consumer Reluctance,World,Transportation|Energy use by freight|Rail,EJ/yr,,,,"1,891519073","2,106139743","2,376117088","2,523972012","2,529420665","2,435975331","2,288441596","2,113350748","1,941076914"
GC,Consumer Reluctance,World,Transportation|Energy use by freight|Road,EJ/yr,,,,"28,3863585","32,81541788","38,34781012","42,19573","43,98872753","43,8693539","42,71005428","40,95137276","39,06116167"
GC,Consumer Reluctance,World,Transportation|Energy use by freight|Water,EJ/yr,,,,"9,498632857","11,01634111","12,23356285","12,79194006","13,03883861","12,36430538","11,43799074","10,44893251","9,4521976"
GC,Consumer Reluctance,World,Transportation|Energy use by fuel|Electricity,EJ/yr,,,,"1,622172314","2,427250175","3,648087274","4,934140807","6,245644578","7,531783327","8,80180866","10,04312613","11,3648447"
GC,Consumer Reluctance,World,Transportation|Energy use by fuel|Gases,EJ/yr,,,,"0,347199536","0,800253955","1,537178031","2,36137895","3,19509793","3,960491823","4,640650199","5,227332366","5,748875919"
GC,Consumer Reluctance,World,Transportation|Energy use by fuel|Hydrogen,EJ/yr,,,,"0,0000000684","0,148036924","0,401888743","0,706470144","1,006392167","1,277752567","1,544899732","1,812833046","2,07107041"
GC,Consumer Reluctance,World,Transportation|Energy use by fuel|Liquids,EJ/yr,,,,"98,39054842","107,2375947","115,3158797","118,9656781","119,6447598","116,927198","112,4716258","107,0607778","101,5052104"
GC,Consumer Reluctance,World,Transportation|Energy use by fuel|Solids,EJ/yr,,,,0,0,0,0,0,0,0,0,0
GC,Consumer Reluctance,World,Transportation|Energy use by passenger|Aviation,EJ/yr,,,,"11,20078367","11,80057723","11,80069668","11,73794301","11,6947255","11,69374302","11,6934037","11,73171924","11,8109826"
GC,Consumer Reluctance,World,Transportation|Energy use by passenger|Rail,EJ/yr,,,,"0,750919137","0,785182518","0,822529899","0,839939767","0,856689427","0,867702262","0,874594586","0,873330616","0,878634608"
GC,Consumer Reluctance,World,Transportation|Energy use by passenger|Road,EJ/yr,,,,"47,94485154","51,27375099","54,36491623","55,82029247","56,84290538","57,32375186","57,33847762","56,94875915","56,51784318"
GC,Consumer Reluctance,World,Transportation|Energy use by passenger|Water,EJ/yr,,,,0,0,0,0,0,0,0,0,0
GC,Consumer Reluctance,World,Transportation|Energy use by Sub-Sector|Aviation,EJ/yr,,,,"11,88763923","12,61630349","12,75809752","12,79579367","12,83531288","12,83613698","12,80942561","12,80832351","12,83908749"
GC,Consumer Reluctance,World,Transportation|Energy use by Sub-Sector|Rail,EJ/yr,,,,"2,64243821","2,89132226","3,198646987","3,363911778","3,386110092","3,303677593","3,163036182","2,986681364","2,819711522"
GC,Consumer Reluctance,World,Transportation|Energy use by Sub-Sector|Road,EJ/yr,,,,"76,33121004","84,08916887","92,71272636","98,01602247","100,8316329","101,1931058","100,0485319","97,90013191","95,57900485"
GC,Consumer Reluctance,World,Transportation|Energy use by Sub-Sector|Water,EJ/yr,,,,"9,498632857","11,01634111","12,23356285","12,79194006","13,03883861","12,36430538","11,43799074","10,44893251","9,4521976"
GC,Distributed Effort,World,"Agriculture, Land Use and Forestry|Agriculture emissions|CH4",Mt CO2e/yr,"2470,8588","2616,717875","2674,2039","3385,68715","3556,7119","3727,96385","3907,253425","4097,61325","4311,94455","4551,3455","4790,435825","5064,2466"
GC,Distributed Effort,World,"Agriculture, Land Use and Forestry|Agriculture emissions|CO2",Mt CO2e/yr,0,0,0,0,0,0,0,0,0,0,0,0
GC,Distributed Effort,World,"Agriculture, Land Use and Forestry|Agriculture emissions|N2O",Mt CO2e/yr,"2,876063858","3,107136634","3,257449026","2,11900797","2,170410586","2,209483154","2,268756248","2,329150716","2,390860556","2,455242562","2,524168472","2,59749763"
GC,Distributed Effort,World,"Agriculture, Land Use and Forestry|Land Cover|Cropland",million Ha/yr,"1482,390376","1502,982067","1497,960839","1503,03019","1493,304524","1444,653631","1396,401097","1351,552381","1312,235262","1277,502343","1242,030327","1211,435895"
GC,Distributed Effort,World,"Agriculture, Land Use and Forestry|Land Cover|Energy Crops",million Ha/yr,"86,8","92,4","97,067",98,98,"116,7221812","163,5496131","202,7521569","225,469486","234,2579755","251,3545477","251,776567"
GC,Distributed Effort,World,"Agriculture, Land Use and Forestry|Land Cover|Forest",million Ha/yr,"4085,1686","4060,9648","4033,05952","4027,47833","3999,201889","4081,06938","4144,151796","4201,498761","4245,981115","4280,801279","4321,638589","4350,645881"
